accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pitch_accel
0.2665,-0.0036,0.9635,0.5303,0.7986,0.0219,15.4587
0.2624,0.0021,0.9636,-0.1464,0.2509,0.453,15.2302
0.2535,0.0041,0.964,0.1542,-0.3548,-0.4814,14.7348
0.2553,0.0004,0.9583,-0.1032,0.2394,0.0562,14.9156
0.2584,-0.0027,0.9623,-0.3725,-0.1655,-0.5413,15.0304
0.2517,-0.001,0.9692,0.0515,-0.4133,-0.2582,14.5554
0.2494,0.0064,0.9745,-0.1576,0.0946,-0.1515,14.3562
0.2623,-0.0022,0.9622,0.0467,0.2911,-0.3998,15.2487
0.2497,0.0007,0.967,0.0143,0.2935,0.3489,14.4775
0.2569,-0.0017,0.9628,0.0814,-0.2168,0.3225,14.9415
0.2522,-0.0028,0.9672,0.2707,0.0858,-0.2546,14.6144
0.2641,-0.0003,0.956,0.2307,0.008,-0.0965,15.4406
0.2618,-0.0007,0.9651,0.3992,0.1719,0.3601,15.1793
0.2639,-0.0009,0.9729,0.0632,-0.1839,0.0225,15.1756
0.255,-0.002,0.9617,0.5457,0.0387,0.2136,14.8538
0.2593,0.0023,0.9672,-0.3855,-0.4392,-0.074,15.0063
0.2571,-0.0011,0.9708,0.4776,0.3507,-0.313,14.8324
0.2602,0.0083,0.9651,-0.1609,0.1195,-0.1307,15.0879
0.2599,-0.0031,0.9665,-0.0854,-0.1124,-0.208,15.0534
0.2465,-0.0038,0.9585,0.068,-0.3344,-0.0497,14.4193
0.2573,0.001,0.9543,-0.5975,0.0484,0.0158,15.0885
0.2631,-0.0139,0.9609,0.1438,-0.0964,-0.3068,15.3127
0.2613,-0.0004,0.9586,-0.3646,-0.0118,0.0841,15.2492
0.2617,0.0032,0.9582,-0.1777,0.1923,-0.1525,15.275
0.2697,0.0008,0.9677,0.0432,0.3659,0.0997,15.5736
0.2629,-0.0036,0.9644,-0.0422,0.3506,0.3887,15.2477
0.2549,0.0003,0.969,0.0599,-0.0405,0.3425,14.7375
0.2557,-0.0028,0.9697,-0.0764,0.04,-0.072,14.7723
0.2573,-0.0091,0.9609,-0.1174,-0.2132,0.0944,14.9921
0.2505,0.0057,0.9566,0.2088,-0.2885,-0.1293,14.6744
0.2633,-0.0052,0.959,-0.2772,-0.3216,0.4941,15.3496
0.2561,0.0055,0.9623,-0.154,0.1012,0.577,14.9033
0.2522,0.0027,0.9618,-0.0645,-0.0547,0.3591,14.6958
0.2534,0.0023,0.9679,0.3041,0.3646,0.2438,14.6698
0.2542,0.0013,0.968,-0.2494,-0.1353,-0.0968,14.7119
0.2628,0.0064,0.962,0.5109,0.0938,0.5102,15.2784
0.2618,-0.003,0.9778,0.0816,0.2501,-0.0574,14.9909
0.2595,-0.0042,0.9588,0.0362,-0.053,-0.3139,15.1431
0.2566,0.0008,0.9696,0.0337,-0.4164,-0.5384,14.8233
0.255,-0.0076,0.9662,0.0007,0.1189,-0.5353,14.7835
0.2619,0.0051,0.9621,-0.3137,-0.5309,0.3431,15.229
0.2636,-0.001,0.9592,0.0607,0.3557,-0.014,15.3673
0.2563,-0.0007,0.9646,0.0149,-0.0045,0.0586,14.8817
0.2507,-0.0058,0.9692,0.0647,0.3405,0.1264,14.5027
0.2624,0.0039,0.98,0.5634,0.4192,0.2445,14.99
0.2601,-0.0049,0.9713,-0.2331,0.2505,0.1973,14.9906
0.2497,-0.0007,0.9612,0.2793,-0.6215,-0.0745,14.5627
0.2625,0.0103,0.9652,-0.4752,-0.4301,0.1841,15.2119
0.2613,-0.0054,0.9688,-0.1903,0.3173,-0.0619,15.0924
0.2557,0.0043,0.9626,0.4045,-0.3051,-0.1062,14.875
0.2522,0.0027,0.9644,-0.1348,-0.001,0.2081,14.6564
0.2609,0.0029,0.9687,-0.1723,0.7659,0.2617,15.0738
0.2605,-0.0031,0.968,0.1517,-0.7916,0.1984,15.064
0.2606,0.0057,0.9653,0.1819,0.1779,0.2537,15.1083
0.2513,0.0011,0.963,0.1853,-0.3148,-0.1097,14.6272
0.2633,0.0097,0.9638,0.0332,-0.2149,-0.2942,15.2794
0.2485,-0.0042,0.9631,0.2019,-0.6206,-0.1823,14.4709
0.2602,0.0076,0.9626,0.0008,0.108,-0.3151,15.1269
0.2536,0.0011,0.9659,-0.1483,0.1557,0.4163,14.7106
0.2638,-0.0058,0.9702,0.0138,0.1211,-0.5692,15.21
0.2561,-0.0035,0.9639,0.4706,-0.3287,-0.0588,14.8789
0.2643,0.0018,0.9607,-0.06,-0.1487,-0.3234,15.381
0.2624,0.0009,0.9706,0.2355,-0.2289,0.002,15.1294
0.2593,0.0008,0.9586,0.4423,-0.1044,0.1704,15.1368
0.2544,0.0004,0.9665,0.12,-0.0602,-0.3255,14.7491
0.2605,-0.002,0.9655,0.0363,0.2668,-0.4285,15.098
0.2604,0.0089,0.9661,0.2488,0.2056,-0.4263,15.0872
0.2666,-0.0066,0.9663,0.0096,-0.2669,-0.3482,15.4228
0.2565,0.0047,0.9625,-0.2154,0.3273,0.0017,14.9245
0.2654,0.0026,0.9579,0.1738,0.6834,0.0663,15.4846
0.2551,0.0005,0.9755,-0.2447,0.0096,-0.5692,14.6552
0.2586,0.0048,0.9726,0.2687,0.2435,0.4312,14.8874
0.264,-0.0047,0.9692,0.151,-0.2434,0.0863,15.2368
0.2602,-0.0006,0.9701,0.2272,0.0095,-0.0397,15.0148
0.2592,-0.006,0.9622,0.2788,-0.4844,0.0788,15.0738
0.2618,0.004,0.9693,0.077,0.4094,0.4193,15.1148
0.2534,-0.001,0.9658,-0.1002,-0.1961,0.0491,14.7025
0.2571,0.0005,0.9631,0.232,-0.2171,0.1679,14.9487
0.262,-0.0061,0.9613,-0.2052,-0.3372,-0.5908,15.2472
0.2647,0.0075,0.9651,-0.241,-0.4058,-0.056,15.3345
0.2606,0.0091,0.9673,0.3964,0.6104,0.0072,15.0792
0.2639,0.0047,0.9625,-0.0057,0.0277,-0.2065,15.3306
0.251,-0.0004,0.9723,-0.3324,-0.0836,0.2534,14.4742
0.2491,0.0061,0.9576,0.041,-0.0663,-0.1397,14.5784
0.2553,0.0032,0.9658,0.2554,0.205,0.4232,14.8094
0.2613,-0.0001,0.9641,-0.4029,-0.3679,0.0883,15.1661
0.2524,-0.001,0.9616,0.4294,0.0289,-0.0314,14.7079
0.2627,-0.0045,0.9558,-0.2966,-0.0367,-0.5745,15.3703
0.2638,-0.0004,0.9656,-0.121,-0.1779,-0.2565,15.2813
0.2617,0.0066,0.9631,-0.0538,-0.3493,0.3439,15.2011
0.2478,0.0068,0.9726,0.0813,0.3638,-0.2459,14.2958
0.258,-0.006,0.964,0.7046,-0.3035,0.3313,14.9862
0.2551,0.0015,0.9571,-0.0142,0.1108,-0.514,14.921
0.26,0.0026,0.9603,-0.0592,-0.6327,-0.2085,15.1525
0.2621,-0.0034,0.9619,-0.2407,0.3371,0.2857,15.2433
0.2582,-0.0026,0.9591,0.0691,0.1379,0.0281,15.0699
0.2615,0.0014,0.9552,0.2781,-0.135,-0.318,15.3078
0.2662,0.002,0.9681,0.3182,0.0745,0.242,15.3738
0.2597,0.0001,0.9585,0.138,-0.2013,0.5048,15.1585
0.2615,-0.0024,0.9635,-0.0107,-0.1435,-0.1031,15.1831
0.248,0.0037,0.9605,-0.1048,-0.2795,0.2382,14.4782
0.2554,-0.0092,0.9646,0.0488,-0.6447,0.3674,14.8272
0.2539,-0.0052,0.9745,0.0899,0.2847,-0.2936,14.6012
0.2594,-0.0018,0.9625,-0.3145,-0.4577,0.3632,15.0837
0.2574,-0.0045,0.9709,0.0104,-0.2132,0.4319,14.8472
0.2536,0.0037,0.9658,-0.0065,0.0056,-0.7022,14.7105
0.2656,-0.0066,0.9754,-0.1778,0.4759,0.1662,15.2297
0.2606,-0.0048,0.981,0.2513,0.5566,-0.0207,14.8782
0.2606,-0.0014,0.9669,-0.4762,-0.3769,0.4056,15.0848
0.2589,-0.0043,0.9643,-0.3858,0.0519,-0.2888,15.0308
0.2582,0.0017,0.9661,-0.0972,0.0261,0.1991,14.9605
0.2591,0.0058,0.9573,0.1404,-0.4216,0.2509,15.1464
0.2595,-0.0057,0.9607,0.0231,0.2056,-0.0125,15.1151
0.2556,0.0019,0.9665,-0.3126,-0.0789,-0.0931,14.8108
0.2501,-0.0119,0.9662,-0.0174,-0.1423,0.0849,14.5105
0.2631,0.0057,0.9668,-0.2762,0.428,-0.1631,15.224
0.2631,0.0056,0.9657,-0.1149,-0.2551,-0.3327,15.2411
0.2529,-0.0075,0.9678,-0.2138,-0.1007,-0.2892,14.6435
0.2524,0.0013,0.969,-0.289,0.1077,-0.2106,14.602
0.2541,0.0052,0.9626,-0.1782,0.5521,-0.1226,14.7857
0.2545,-0.0041,0.9751,0.3775,-0.1958,-0.1022,14.626
0.2586,-0.0016,0.9724,-0.5312,-0.2163,0.0054,14.8939
0.252,0.0004,0.972,0.314,-0.7579,-0.2852,14.5341
0.2581,-0.0074,0.9655,-0.36,-0.1074,0.2897,14.9681
0.2542,-0.0029,0.9651,0.0445,-0.5157,-0.6768,14.7544
0.256,0.0012,0.9712,-0.2654,-0.5951,0.3456,14.7643
0.2603,0.001,0.9662,-0.1938,-0.7934,0.1321,15.077
0.2661,0.0026,0.9628,0.4613,-0.0137,-0.03,15.4494
0.2616,-0.0005,0.9622,0.0764,-0.0839,0.0458,15.2105
0.2537,0.0014,0.9659,-0.0922,-0.3059,0.1369,14.7181
0.2586,-0.0004,0.9678,0.1969,-0.0966,-0.0022,14.9597
0.2646,-0.0019,0.9666,0.4306,0.1572,0.0971,15.3095
0.2705,0.0117,0.9667,0.5051,0.1239,-0.0478,15.6321
0.2636,0.0105,0.9704,-0.4057,-0.7741,-0.0949,15.199
0.2666,-0.0022,0.9764,-0.0362,0.1887,0.1874,15.2713
0.2595,0.0055,0.9636,0.3005,-0.1663,0.1381,15.0725
0.2576,0.0017,0.9659,-0.1628,-0.1122,0.2469,14.9299
0.2597,0.0003,0.9644,-0.1663,0.03,-0.4003,15.0739
0.2647,0.0038,0.9656,0.597,-0.2972,0.0523,15.3276
0.2573,0.0134,0.9658,-0.6594,0.0687,-0.0027,14.9143
0.2501,-0.0014,0.9642,-0.0763,0.0435,0.4592,14.5416
0.2531,-0.0037,0.9626,-0.0051,-0.3851,-0.3635,14.7298
0.2587,0.0045,0.9659,-0.1634,0.2165,0.155,14.9909
0.2579,-0.0017,0.9667,0.1527,-0.0479,-0.4847,14.9396
0.2568,0.0015,0.9673,0.2398,-0.0572,0.634,14.8656
0.2555,0.0018,0.9599,0.2517,0.1865,-0.0252,14.9056
0.26,0.0035,0.9693,-0.2599,0.2119,-0.082,15.014
0.2624,0.0037,0.9654,-0.3106,-0.4286,-0.0267,15.2082
0.2528,0.004,0.9745,-0.1914,-0.2673,0.0317,14.5423
0.2604,0.0015,0.9592,0.1421,0.0624,-0.154,15.1868
0.258,-0.0003,0.9698,0.5179,0.0798,-0.0495,14.8986
0.258,-0.0032,0.9693,-0.0099,0.2475,-0.4768,14.9034
0.2532,0.0085,0.9711,0.2349,-0.1852,0.073,14.6136
0.2633,0.0031,0.9681,-0.0919,0.136,-0.0112,15.2151
0.256,-0.0014,0.9668,-0.0617,0.3491,0.3729,14.8319
0.255,-0.0012,0.9622,0.3825,-0.1001,0.0111,14.8426
0.255,-0.002,0.9715,-0.1115,-0.0883,0.5281,14.7083
0.2596,-0.0125,0.9617,-0.2937,0.0175,0.0189,15.1067
0.2512,0.0035,0.9599,0.4151,0.3956,0.5577,14.6634
0.2574,0.0022,0.9631,-0.0614,-0.6578,-0.1032,14.9646
0.2577,-0.0005,0.962,-0.7275,-0.145,0.1287,14.9934
0.2549,0.0024,0.9625,0.2409,-0.3297,-0.0909,14.8308
0.2672,0.0006,0.9696,0.2273,0.1812,-0.2858,15.4071
0.2549,0.0033,0.9681,0.4028,-0.3493,0.1257,14.7509
0.2599,-0.0003,0.963,-0.0971,0.3468,0.0472,15.1065
0.2477,0.007,0.9694,-0.0253,-0.0668,0.1932,14.3355
0.2656,-0.004,0.9714,0.6263,0.203,-0.1197,15.2911
0.2618,0.0047,0.9709,-0.1345,0.0531,0.3874,15.0906
0.2627,0.0004,0.9705,0.1035,0.1145,-0.0318,15.1448
0.2657,-0.0049,0.9661,0.3273,-0.4092,0.6748,15.375
0.2557,-0.004,0.9652,0.3894,-0.162,0.661,14.8389
0.259,0.0039,0.9659,-0.0857,0.2054,-0.5552,15.0128
0.2525,-0.0065,0.9659,0.1403,0.5349,0.3719,14.6506
0.2666,-0.0078,0.9662,-0.1763,-0.3027,-0.015,15.4246
0.2608,-0.0025,0.9651,-0.1498,0.1864,-0.0995,15.1236
0.2568,-0.0091,0.964,0.107,0.1448,0.2298,14.9162
0.258,0.0051,0.9638,-0.242,-0.0353,-0.2817,14.9841
0.2641,0.0036,0.9699,0.6243,0.1771,0.4808,15.2297
0.2592,-0.0055,0.9537,-0.6558,-0.4526,-0.3736,15.2035
0.2554,-0.005,0.9713,-0.4729,-0.2844,0.2399,14.7311
0.2592,0.0049,0.9679,-0.1428,0.0187,0.443,14.9922
0.2585,0.0038,0.9624,0.4707,0.0525,-0.1549,15.0339
0.2613,-0.0052,0.9719,0.0489,0.3099,-0.2091,15.0511
0.2594,-0.0012,0.9603,0.0751,-0.1155,-0.0827,15.1167
0.261,-0.0046,0.959,-0.0384,0.0959,0.1452,15.2254
0.2648,0.0026,0.9672,0.0692,0.0753,-0.4203,15.3122
0.2562,-0.0075,0.974,-0.0527,0.1662,-0.112,14.7358
0.2503,-0.0019,0.9668,-0.3374,0.3989,-0.2332,14.5133
0.2582,0.0052,0.9669,-0.1144,0.434,0.001,14.9539
0.2512,-0.0094,0.9647,0.1039,0.4637,-0.1627,14.5932
0.255,0.0078,0.9664,0.3457,-0.0274,-0.4253,14.7816
0.2591,-0.0031,0.9621,0.3415,0.0065,0.1791,15.0721
0.254,0.0054,0.9652,-0.6928,-0.47,-0.2356,14.7463
0.2625,0.0075,0.9546,-0.1734,-0.2959,0.1738,15.3736
0.2717,0.0012,0.968,-0.336,0.1846,0.3712,15.6779
0.2539,-0.0094,0.9648,0.1691,0.2837,0.5428,14.7425
0.2606,0.0017,0.9697,-0.1282,-0.0108,0.0503,15.0434
0.2564,-0.0013,0.9619,-0.2899,-0.0324,0.4035,14.9226
0.2548,0.0064,0.9595,0.0579,0.1867,0.1747,14.8693
0.2595,0.0005,0.9674,0.0219,-0.1854,-0.5959,15.0162
0.2573,0.0057,0.9648,0.2767,-0.3881,0.2382,14.9317
0.2653,-0.0045,0.9658,-0.0954,0.3238,-0.4516,15.3576
0.2625,0.0022,0.9614,-0.3862,0.0676,0.0663,15.2702
0.2533,-0.0043,0.9654,-0.2931,0.2839,0.2609,14.7005
0.2687,0.0067,0.9635,-0.0421,0.2812,0.1797,15.585
0.2605,-0.0026,0.9743,0.1443,0.0608,-0.1607,14.9696
0.2624,0.0116,0.9646,0.1372,0.0376,0.4584,15.2183
0.2598,-0.0007,0.9695,-0.1062,-0.1392,0.0547,15.0023
0.2555,0.0024,0.9691,-0.438,-0.2612,-0.4831,14.77
0.2721,-0.0014,0.9677,0.3685,0.1862,0.2714,15.708
0.2658,-0.0028,0.9647,-0.4803,-0.1899,0.2721,15.4035
0.2588,-0.0006,0.9665,0.1207,0.4447,-0.0954,14.9912
0.2615,-0.0034,0.9729,0.6497,-0.0574,0.0041,15.044
0.259,0.001,0.9593,0.1292,0.2688,0.3885,15.1074
0.2557,-0.004,0.9574,-0.3892,-0.3965,-0.1294,14.9537
0.2575,0.0093,0.9646,-0.3258,-0.1721,0.1328,14.9477
0.2605,-0.0065,0.9771,-0.2112,0.0606,-0.1133,14.9274
0.2599,-0.0046,0.9645,-0.4066,0.1263,-0.1516,15.0832
0.2644,-0.0026,0.9579,0.1803,-0.1482,0.1054,15.4325
0.2557,-0.0015,0.9565,0.1118,-0.3787,-0.0681,14.9665
0.2575,-0.0031,0.9669,-0.1608,-0.1642,0.2033,14.9123
0.2564,0.002,0.9717,0.2872,-0.3078,0.0865,14.7824
0.2492,0.005,0.9582,0.4799,0.609,0.4438,14.5776
0.2614,0.0022,0.9748,0.1307,0.027,0.0922,15.0131
0.2511,0.0011,0.958,0.2802,-0.1065,0.2414,14.6879
0.261,0.0034,0.9636,0.1877,-0.0773,0.0108,15.1556
0.2573,0.0026,0.9607,0.0935,-0.5365,0.0228,14.9945
0.252,0.0006,0.9605,0.0355,-0.1989,-0.0371,14.7022
0.251,-0.0001,0.9707,0.1839,-0.2203,-0.5478,14.496
0.2602,-0.0044,0.9653,-0.4461,0.3364,-0.0957,15.0881
0.2587,-0.0015,0.9591,-0.0799,0.2982,0.3018,15.0942
0.2575,-0.0072,0.9708,0.5815,0.334,-0.0833,14.8573
0.2586,-0.0047,0.9593,0.2144,0.0989,-0.1786,15.087
0.2625,0.0106,0.9642,0.1851,0.147,-0.1563,15.2304
0.2598,0.0027,0.9719,0.4438,-0.0752,0.3053,14.9668
0.2571,0.0075,0.9678,0.0875,0.2371,-0.0442,14.8753
0.2615,-0.0039,0.9655,-0.1063,-0.1014,-0.2248,15.1524
0.2585,-0.0041,0.9649,-0.5915,0.1292,-0.0182,14.998
0.2701,0.0015,0.9659,0.0045,-0.0205,0.0199,15.6241
0.263,-0.0014,0.9628,-0.4919,-0.1443,-0.2147,15.2756
0.2515,0.0062,0.9739,-0.4928,0.3768,0.3195,14.4795
0.2682,-0.0052,0.9668,0.1001,-0.2272,-0.2759,15.5054
0.2611,0.0067,0.9657,-0.0358,-0.2206,0.1571,15.1278
0.2672,0.0003,0.9634,-0.476,-0.4131,0.4661,15.5009
0.2644,-0.0059,0.9592,0.1653,-0.0644,-0.4089,15.4119
0.2599,-0.0033,0.9687,0.5783,0.1849,0.0144,15.0216
0.2646,0.0041,0.9791,0.4339,0.3862,0.426,15.1225
0.2615,0.0009,0.9736,-0.6085,-0.435,0.2372,15.0358
0.2576,0.0048,0.97,-0.2166,-0.526,-0.0292,14.8708
0.2629,-0.0006,0.9718,-0.2435,0.3131,0.0492,15.1359
0.2458,0.0091,0.9635,-0.0154,-0.1101,-0.1082,14.3111
0.2634,0.0036,0.9662,-0.1338,-0.1365,-0.1571,15.2488
0.2591,0.0035,0.9648,0.2242,-0.0884,-0.1395,15.0334
0.2644,0.0016,0.9651,0.2136,0.179,0.0477,15.323
0.2633,0.0086,0.9787,-0.3119,0.0274,-0.1412,15.0584
0.2652,-0.0009,0.9723,0.1795,0.2089,-0.4544,15.2543
0.2578,-0.0014,0.9652,-0.0642,-0.3552,0.4417,14.9561
0.257,-0.0003,0.9652,-0.0018,-0.0572,-0.4865,14.907
0.2601,0.0062,0.9633,0.5485,-0.3865,0.1675,15.1081
0.2588,0.0028,0.9666,-0.5914,0.2087,0.2958,14.9903
0.2594,-0.0026,0.9747,-0.0426,0.2849,-0.6948,14.9001
0.2553,0.0006,0.9625,-0.1502,-0.1998,-0.1575,14.8531
0.2591,0.0056,0.964,-0.0394,0.2508,0.2686,15.044
0.2679,-0.0039,0.9646,-0.2844,0.272,-0.2228,15.5193
0.2544,0.004,0.9639,-0.3508,-0.1606,0.1413,14.7823
0.2649,-0.001,0.9751,0.2768,0.2488,0.5622,15.199
0.2624,0.0047,0.9652,0.1455,0.0051,-0.0864,15.2113
0.2519,-0.0039,0.9592,1.2215,-0.4139,0.1997,14.7146
0.2574,-0.0025,0.9753,-0.1186,0.0287,-0.3386,14.783
0.2599,-0.0041,0.961,-0.3095,0.0076,-0.0389,15.131
0.2588,-0.0041,0.967,0.8345,0.1655,-0.1651,14.9843
0.2576,0.0005,0.9607,-0.3825,0.0079,-0.0514,15.0076
0.2555,0.0022,0.9719,0.2354,0.7924,0.2796,14.7298
0.2539,0.0016,0.9578,-0.0542,-0.0392,0.278,14.845
0.2538,-0.0002,0.9634,-0.1137,-0.0961,0.1629,14.7564
0.2606,0.0019,0.9686,0.4492,0.3575,0.1718,15.057
0.2641,0.003,0.9671,0.2298,-0.2098,0.2942,15.2732
0.257,0.001,0.9662,0.1024,0.2135,0.5203,14.895
0.2682,-0.0109,0.9663,0.0661,0.1674,0.4868,15.5098
0.256,-0.0017,0.9611,-0.2787,0.0018,0.1007,14.912
0.2632,0.0088,0.9696,0.0291,0.0372,0.0448,15.1853
0.2592,0.0049,0.9726,-0.3928,-0.0707,-0.2413,14.9244
0.2548,0.0031,0.9715,0.3817,0.9191,-0.2584,14.6976
0.2587,-0.0046,0.9631,-0.2437,0.2331,-0.058,15.037
0.2568,0.007,0.9638,0.313,-0.0594,-0.5217,14.9209
0.2469,0.005,0.9665,0.038,-0.5291,0.2787,14.3283
0.2574,-0.0034,0.9718,0.0933,0.1057,-0.0678,14.8325
0.2655,0.0011,0.9707,0.0852,-0.1016,0.4186,15.2974
0.2583,-0.0068,0.9722,-0.219,-0.3979,0.6451,14.881
0.2606,0.0041,0.9667,0.3154,-0.3411,0.0387,15.0852
0.2578,-0.0067,0.9677,0.4676,0.527,0.3609,14.9197
0.2569,-0.0019,0.9644,-0.441,0.6354,-0.4152,14.9173
0.2614,0.0078,0.9626,-0.0988,0.0559,-0.2347,15.1935
0.2538,-0.0008,0.9648,0.2138,0.2691,-0.1369,14.7374
0.2598,-0.0025,0.9692,-0.007,0.4208,0.0342,15.0075
0.2617,0.002,0.9657,-0.0721,-0.0909,0.1558,15.163
0.2673,0.007,0.9602,-0.2935,-0.2901,0.1835,15.5543
0.2576,-0.0191,0.9668,-0.1686,-0.1995,0.2938,14.9149
0.2579,-0.0068,0.975,-0.2688,0.0704,0.438,14.8173
0.2562,-0.0055,0.9677,0.2285,-0.307,-0.1686,14.8302
0.2532,0.0002,0.9523,0.4725,-0.8385,-0.1665,14.8862
0.2591,0.0125,0.9656,0.2175,-0.2854,0.0374,15.0217
0.2517,0.0013,0.9711,0.2149,-0.146,0.2504,14.5326
0.2572,0.0086,0.9642,-0.2921,-0.0974,-0.2349,14.9324
0.2677,-0.0009,0.9793,-0.1738,-0.4686,-0.026,15.2874
0.2609,-0.0012,0.9745,0.2877,0.2467,-0.1538,14.9849
0.261,-0.0035,0.9662,0.0645,0.0878,-0.0332,15.1143
0.2575,0.0046,0.9841,-0.0084,-0.0717,-0.4274,14.6612
0.2591,-0.0046,0.9653,0.2244,-0.2555,0.1076,15.0223
0.2547,0.0067,0.972,-0.2888,0.3761,0.1921,14.6819
0.2594,0.0076,0.9667,0.6195,-0.5348,-0.0368,15.0208
0.2657,0.0014,0.9658,-0.4905,0.0844,-0.1613,15.3832
0.2617,0.0014,0.9646,-0.0775,0.2227,-0.2908,15.1799
0.2583,0.003,0.968,-0.1632,0.3712,-0.2479,14.9404
0.2563,0.0102,0.9596,0.3408,-0.5324,0.5691,14.9515
0.2575,0.0004,0.9578,0.051,0.3709,-0.036,15.0447
0.2607,-0.0011,0.966,0.3794,0.0793,-0.1923,15.1022
0.2599,0.004,0.953,0.2196,0.0623,-0.244,15.2518
0.2601,-0.0062,0.9668,-0.6114,-0.0048,0.3582,15.0564
0.2627,-0.0012,0.9647,0.3676,-0.5265,0.0623,15.2314
0.2618,0.0043,0.9689,-0.1448,-0.2011,0.3126,15.1221
0.2586,0.005,0.9616,-0.0762,-0.1692,-0.092,15.0543
0.2676,0.0013,0.9696,0.0167,0.1557,-0.0959,15.4305
0.2608,0.0035,0.9747,0.1511,-0.0367,-0.22,14.9783
0.2524,-0.0022,0.9711,-0.1322,-0.2442,-0.2088,14.5691
0.2658,-0.005,0.9568,0.0969,0.162,0.1674,15.5236
0.2593,0.0076,0.9647,0.0732,-0.0062,0.2659,15.0453
0.2476,0.0098,0.9552,-0.2005,-0.2222,0.412,14.5279
0.2577,-0.0037,0.9756,-0.718,-0.2792,-0.0385,14.7968
0.2525,0.006,0.9713,0.2088,-0.2971,-0.4797,14.5742
0.265,0.0021,0.9777,0.1143,-0.2737,0.077,15.1655
0.2524,-0.0026,0.9638,0.2409,-0.4665,-0.26,14.6764
0.2596,-0.0013,0.9607,-0.0483,0.1152,0.3891,15.1215
0.2625,-0.0012,0.9559,-0.5321,0.1365,0.235,15.3576
0.2564,0.0017,0.9634,-0.3756,0.0843,-0.1018,14.9029
0.2597,0.0001,0.9681,0.5507,-0.3,-0.2116,15.0142
0.262,-0.0018,0.9751,0.5565,-0.1454,-0.6137,15.0386
0.264,0.0062,0.9703,-0.4515,-0.0473,0.3999,15.2221
0.2562,-0.0045,0.9533,0.2277,-0.1389,0.0764,15.0415
0.2488,0.0024,0.967,0.5093,-0.1169,-0.4042,14.4291
0.2566,0.0017,0.9603,0.1539,0.4612,0.2522,14.9628
0.2556,0.0013,0.9684,0.1872,0.2145,0.003,14.7886
0.2555,-0.0027,0.9692,-0.2193,-0.1567,0.1754,14.7674
0.2585,0.0,0.9732,0.0841,0.3833,-0.2186,14.8775
0.2596,0.0063,0.9634,0.1462,-0.3787,-0.0043,15.081
0.2609,-0.0003,0.9651,0.3881,0.1732,0.0956,15.1272
0.2656,0.0031,0.962,-0.1771,0.4894,-0.2933,15.4354
0.2537,0.001,0.9639,-0.0955,0.2304,-0.0836,14.7426
0.2591,-0.0038,0.9726,0.3566,0.1283,-0.1556,14.9165
0.2603,-0.0057,0.9669,0.1997,-0.3204,-0.0697,15.0642
0.2614,-0.0094,0.9707,-0.017,-0.6336,0.137,15.0716
0.2577,-0.002,0.9626,0.0899,-0.1213,-0.3978,14.9879
0.2627,-0.0132,0.9696,0.2902,0.0871,0.2651,15.1584
0.2608,-0.0042,0.9759,0.0194,-0.4083,-0.2671,14.9607
0.2713,-0.0005,0.9729,-0.1525,0.0255,0.4435,15.5785
